voter.address,total_proposals,total_votes,for_votes,against_votes,weight,abstain_votes
0x0b80852961a5205b7b5c7d728c83285b4120e4f9,6,6,6,0,1.4999999999999998e+22,0
0xc3322d5318ae6a32937caff5d9138202ce02e4f4,6,6,6,0,1.4999999999999998e+22,0
0xb7bf050968e096842d90c1413d1071a41e572564,10,10,8,2,1.4650154296428355e+22,0
0xc1b6779e7b9add0799699c2cd0c3d2e7fa767819,13,13,13,0,1.4625000000000002e+22,0
0xc1653ab96fa78534ac795a2dc7b6ff75e4cd0112,13,13,13,0,1.4625000000000002e+22,0
0x4babeb5d53969f77e9165f2b21b455d8084f9310,13,13,13,0,1.4625000000000002e+22,0
0xae9fc7b9a80776481ba28c734e33537de907611c,13,13,13,0,1.4625000000000002e+22,0
0x96cd3530fff53f61713e1cde40e9edd90d61fc24,13,13,13,0,1.4625000000000002e+22,0
0x4f5b9772bbab84c02d3ff034f05bcc42de58ece9,13,13,13,0,1.4625000000000002e+22,0
0x4f63b0a44fa6e95e784b713ff289a19cd4368c58,13,13,13,0,1.4625000000000002e+22,0
0x5452fb69e5190836818786e68c5e60f3c5b6c1ff,13,13,13,0,1.4625000000000002e+22,0
0x51dac57bf6fdbdb6c327bc4340664762b75465e5,13,13,13,0,1.4625000000000002e+22,0
0xb5c9d42561e9821266328da660337a0d4cff96e1,13,13,13,0,1.4625000000000002e+22,0
0x99beaab005497e56f179727aec3c478839165986,13,13,13,0,1.4625000000000002e+22,0
0xdd12225d1ffb8d236da721fe87dacb88ea9f77d3,13,13,13,0,1.4625000000000002e+22,0
0xa0206e43a138cc5ca6fb22ff43bd3c8153a0727c,13,13,13,0,1.4625000000000002e+22,0
0x8cc5070af2df97e0927708c0e5a6891bfd465a05,13,13,13,0,1.4625000000000002e+22,0
0x8e89f8713388328ac3c238f3f6ad5d3809bd82d0,13,13,13,0,1.4625000000000002e+22,0
0x5f846843f1ecc6893dc67d4af8bf3ca4900b21be,13,13,13,0,1.4625000000000002e+22,0
0x68a8e288e0e0f3e15efb7544fa483759e731fa88,13,13,13,0,1.4625000000000002e+22,0
0x815844b957f98449a4b14c6bee71483a24ac368b,13,13,13,0,1.4625000000000002e+22,0
0xe5f45deba7edb886504c5448fadf54cab190903f,13,13,13,0,1.4625000000000002e+22,0
0xe099aa18a14c6a4a23ef19c0e377867138f7b0c5,13,13,13,0,1.4625000000000002e+22,0
0xf5f37086b6558c5f207540c01904b1274626c27f,13,13,13,0,1.4625000000000002e+22,0
0x6eaad8a1600885ddc6ac74dcefa03434d7d8a767,13,13,13,0,1.4625000000000002e+22,0
0x8638665b4702f5ee0d1cdbbdb164af373869ed79,13,13,13,0,1.4625000000000002e+22,0
0x8bd206edce23246710544b1e746ad667735e5156,13,13,13,0,1.4625000000000002e+22,0
0xfd0d627959c57da1db0f5d2fdcbe2f84e75cbdff,13,13,13,0,1.4625000000000002e+22,0
0x5b9c7557968f61c191387ee5ab44c7c1fe2d1ca8,13,13,13,0,1.4625000000000002e+22,0
0xf92cb5d46c02824e656fee6f2978b287cf0c1e57,13,13,13,0,1.4625000000000002e+22,0
0x5dcdb571738493e2c1667bf4e06f1a772832f466,13,13,13,0,1.4625000000000002e+22,0
0xed31c11566d425340a2f491bae57d74d8eac712d,13,13,13,0,1.4625000000000002e+22,0
0x0f0300471975b165ebc1618b81e1a3903ff2fb6e,4,4,4,0,1.4617239852905736e+22,0
0xa03fcdd101ce5b7ac2e072df832866f918c572ff,2,2,2,0,1.4597866425459644e+22,0
0x7f7f671d60d784272176b0e1c86cc81f0daca57f,2,2,0,2,1.4562550195492846e+22,0
0x18d84affbc6c1192ae9c5af670807cecdea0bec5,2,2,2,0,1.45e+22,0
0xa0f0809cd5c8ceada1ed79bfe8141b5b164c02d7,10,10,4,0,1.4454741133606756e+22,6
0x7ffdc94be5b4c116664ef54321cfc6a44301cd49,2,2,1,1,1.43998e+22,0
0xff3885ef026edc8609037b0f3cdade548e302624,6,6,5,0,1.434464665765894e+22,1
0x0f4892bd5dc5bb698caebe017a290f9c5e837242,12,12,12,0,1.4159696400771378e+22,0
0x6037c561983c542b682b0a19fb86d73bc55ecda9,9,9,9,0,1.4025000000000002e+22,0
0x8682c90ba2705e4834b89313928d9aeec0011df2,10,10,10,0,1.4020370536888275e+22,0
0x431b5ddb0ace97ebc3d936403ea25831bad832b6,6,6,6,0,1.4004567472225936e+22,0
0xf3c2d71c9be7912fc5f3734bdde886319111bde3,8,8,8,0,1.4000000000000002e+22,0
0xbf486cc662d8d4bb0d2f169c3b5e89ede4cffa83,8,8,8,0,1.4000000000000002e+22,0
0xfc8eb2e6cd4a0b9f0d479871363828b55373bde0,8,8,8,0,1.4000000000000002e+22,0
0xb42f5a41b62b52616598cfd1a0d3a01846bfa888,4,4,4,0,1.399509283345286e+22,0
0xdace2b67470aba6cf9d6562921822f84f8038e7c,6,6,6,0,1.398e+22,0
0x12c604e03b9d89b8e5f6b1c65a35752e6c791b64,6,6,6,0,1.39068236e+22,0
0x183c71f5dea6e2fa8a94a020780cd8c1bdc6aba7,6,6,6,0,1.382e+22,0
0xe844d64403f735ea44eaa13c0cba65f61300baf7,11,11,11,0,1.3805e+22,0
0x256806832a2eeb89e798e197c85f764587513082,5,5,5,0,1.3803626864785352e+22,0
0xeacf16b7757a9f56aed5c4c187016b920901033e,5,5,4,1,1.375e+22,0
0xea0707629a205b844946d8d76fab7264e85de012,5,5,5,0,1.3725e+22,0
0xbc13335160eca3d5219a3df879206da2a2942fb7,8,8,8,0,1.36e+22,0
0x2b6dce4b1892d4f2eb35a548fd4973be80b336d8,6,6,6,0,1.36e+22,0
0xb4bc6efcbc1c4d147b89f04500a121827932bf09,6,6,6,0,1.358e+22,0
0x876a81add1e4e5a2acd48e64d4464d33ce9a6f32,6,6,6,0,1.351157108947741e+22,0
0x6319779448582996905d76ab383cdcf035bd38f8,7,7,7,0,1.35e+22,0
0x3391dadc80f5b4e54a1e32debfa39283b038ad7e,12,12,12,0,1.35e+22,0
0xc41ea28d04e05cc22acd86355855fe150b85d626,12,12,12,0,1.35e+22,0
0x1112c9c86aba7edcc60c15a8616ad9c164b25b33,3,3,3,0,1.35e+22,0
0x6ec125070f95d9057e4761f8c8c66c34c6ae2d95,12,12,12,0,1.35e+22,0
0x80a20347b912dc538639112754320c016812a554,2,2,2,0,1.35e+22,0
0xf9ff3d25846a4cdd43252e677a39d9c84543ed46,12,12,12,0,1.35e+22,0
0x0edd459a36bec373b478bdb2b183b73d57bbe811,12,12,12,0,1.35e+22,0
0x9e4f56f2fe215fa2d9fcde85c5163a7921330495,6,6,6,0,1.35e+22,0
0x1483283eb1b395c1cb1d1f8e58480aa97b24845f,2,2,2,0,1.35e+22,0
0x19d085e5e5c75a728a3c6e7e5d23f1bd3cde02f7,12,12,12,0,1.35e+22,0
0x92dfedff24c50cc5f3041647a85ba0801c0e5750,12,12,12,0,1.35e+22,0
0x0c6817009b36366ff2c16f027fcf613f41084c74,12,12,12,0,1.35e+22,0
0x20cad8524b79e14b1e682aedda4f85fe8f63a3cf,12,12,12,0,1.35e+22,0
0x279952dd0a2f6f4e7ff84dbe23b4565e6ed0416e,12,12,12,0,1.35e+22,0
0xce3beefaea09de3203633fcd8ecdd5be90716e05,13,13,12,1,1.3427563288377726e+22,0
0x4325b4444c1f7fd90a660c83cfd7e3bde76b5d82,1,1,1,0,1.3312727846679178e+22,0
0x990b504d03eeed56654b2b5987d2365e252eafec,13,13,13,0,1.3263000000000002e+22,0
0xd5b3e5920ee80ea681fc0bfa0735cc7dcf0fb33c,13,13,13,0,1.3263000000000002e+22,0
0x840b747950cde5c57bb6d2a1f155f1f62020ce96,13,13,13,0,1.3261e+22,0
0x878e1a64eb6acf79de0952fc7c9270066eee2045,13,13,13,0,1.3261e+22,0
0x4cf63894d10c12a6db4c07c3d064e845ce4ccb51,13,13,13,0,1.3257000000000002e+22,0
0x9e93fff543d622155898f1de4408d6ba473cbcde,13,13,13,0,1.3251e+22,0
0xa5fd3804881d0d3c463c26888252f4d6375a9dc8,8,8,8,0,1.325e+22,0
0xb4eb49ada1ddcef7cb14a2ca780deb072c509a87,13,13,13,0,1.3249000000000002e+22,0
0xfec750fd91e8e1471413ae1f22315d9cc7d8fc67,13,13,13,0,1.3249000000000002e+22,0
0xcec7a62efca5a4c37ba14ca7cccb4d0e1b3a009f,13,13,13,0,1.3247000000000002e+22,0
0x5723ed552095beabc785922ae5367528123b3d64,13,13,13,0,1.3243e+22,0
0x6413d4895f486f149dd5944aec02a86614d0f1c6,13,13,13,0,1.3239000000000002e+22,0
0x8b0a0df6c94b5ae8370c663fdedd35560b748063,13,13,13,0,1.3237e+22,0
0x76330a035b5992e23174b56001383ce001074442,13,13,13,0,1.3237e+22,0
0xd49151266bf27b84ab9260cab3d5d1120660965a,8,8,8,0,1.3235e+22,0
0xccde77cce57da15cc40b475e2f0a5eeb65c43b06,13,13,13,0,1.3235e+22,0
0x90b8a536feda94fad7acf064e26fd92b7c022086,13,13,13,0,1.3233000000000002e+22,0
0xdb50efb10549ce5ca7896b43462414d50341a326,13,13,13,0,1.3233000000000002e+22,0
0x9a1bd54698aa2de37f7516c5b16a4391e4633bd2,13,13,13,0,1.3229e+22,0
0x9f6f00817924e2e254444d85916ae2ffd3923bd1,13,13,13,0,1.3229e+22,0
0xe307bddba9822a36a9b755aaffb8911e64343026,13,13,13,0,1.3229e+22,0
0xe92f251a5ce63a7a2521d81857573d37a7c07338,13,13,13,0,1.3225000000000002e+22,0
0xed90682204cdfbebb77154d23841992054bd6b8c,13,13,13,0,1.3225000000000002e+22,0
0xbdbbdb6f40a247b80fb24fec4d92606ae3173529,13,13,13,0,1.3225000000000002e+22,0
0xf566f2a5f8666541cbaab1c341471e2737483ebc,13,13,13,0,1.3225000000000002e+22,0
0x061be5e2e3bfeffeafd7e62cfe16e5f3dc09a18e,15,15,12,3,1.3125e+22,0
0xf9868b3960348194371b8ca4fe87ca7de95e40b6,4,4,4,0,1.3078468115482685e+22,0
0x4469a037a4e7f116325a6d998da1738e18c3314c,8,8,7,1,1.304e+22,0
0x994cf01f34c51426bcb12bd30ff7079e280e1140,7,7,7,0,1.303080038606846e+22,0
0x88ccd251825b33b67154ba5ee81732dac6e368b2,8,8,6,0,1.3e+22,2
0xdae26be320eaded09bbd378586daf6b59d082c78,8,8,8,0,1.3e+22,0
0x377dd56eff0650f0649b57281d3ae7926f572fa1,4,4,4,0,1.3e+22,0
0xe09c62b8739685797468277c5e858dd262d48471,3,3,3,0,1.287946755009267e+22,0
0xc507fd3974d29d16ca30447e6d2e26465e59ac24,13,13,12,1,1.2840325691950846e+22,0
0x82cbfb520018991e10a471709c245f162135e90e,13,13,11,2,1.2840315893716707e+22,0
0xd98df66a873ec9b9aeaa466be2433b3872064ece,12,12,12,0,1.282e+22,0
0x99f10e801acda6e7e105a482a90c0173f5bbda14,12,12,12,0,1.282e+22,0
0xfe6f9cb90d0a247841600c4b9acb91330b045021,12,12,12,0,1.2819e+22,0
0x8e2cc5df66f8fc0d9ae491669b5444023548efa9,12,12,12,0,1.2816e+22,0
0xb3074657d093eb1e264f42dec4fc28ee8fc1ec5a,12,12,12,0,1.2815e+22,0
0x648d0b6251ee4b3de8a2234e386f019c46f8ec9b,12,12,12,0,1.2813e+22,0
0x743838b70d381c7e97f4dedf670b7259e2b8c017,12,12,12,0,1.2813e+22,0
0xbe836ccadcf7538de33227148bf7a01b8f91ec45,12,12,12,0,1.2811e+22,0
0x9b7cccd726913ce2feae5277cb4de31f978f0ece,12,12,12,0,1.2811e+22,0
0xf61e4bcf315ce7836b0115819736fdbdf4fbc4b9,12,12,12,0,1.281e+22,0
0xc1a5fec68f2d70095b43bd5cbecf284e154c86f3,12,12,12,0,1.2809e+22,0
0xbe44385cfdab221c5310881f2a38e11c3e9411f0,12,12,12,0,1.2808e+22,0
0xc83946360b6b28ca29953400dbd28621a22d2888,12,12,12,0,1.2807e+22,0
0xf0e2544ea644d7eeb3b90084067226995e94d0b7,12,12,12,0,1.2807e+22,0
0xcfc98bd7075970798f12467a170f56632eb10c48,12,12,12,0,1.2807e+22,0
0xf0037a69eac00521e871ea343ceb42200c4081b4,12,12,12,0,1.2806e+22,0
0x997ef361b1be491a241ad2db7c6393bd0151745a,12,12,12,0,1.2805e+22,0
0x6f865efd8c0f64ffb59c3b15b328cf991b0c5de3,12,12,12,0,1.2802e+22,0
0x89565b385468eb31cd0ea5baed3caeb026aae698,12,12,12,0,1.2802e+22,0
0x6d9d818153e2eb6b0756da9ab01aedf14768eece,12,12,12,0,1.28e+22,0
0x787e304fbc50c7d742c854cde47b49853a1404fb,12,12,12,0,1.28e+22,0
0xe888e08068768889b69dc4e1d3546f456eb269e5,12,12,12,0,1.28e+22,0
0x4aa6cd78ff53e9b431ebdffbbe950704f7982930,8,8,8,0,1.275e+22,0
0x7a6cbd7a4562021fbdc0ac328c6c572fd703087a,1,1,1,0,1.27497e+22,0
0xa1ec3ddd33685238d7fa05b82c62271ba51a4410,2,2,2,0,1.27494e+22,0
0xc5732184d0e4ebd7b71967bad4f1d0d6f2c49053,7,7,7,0,1.2729176608637863e+22,0
0xbc6531d18ce8f3d2108889a17167263c31a7b89d,6,6,6,0,1.2712191564923609e+22,0
0x4f1ed1e895783856e894fd1427f21d1df442af67,8,8,6,1,1.2680000000000002e+22,1
0x11ebee2bf244325b5559f0f583722d35659ddce8,2,2,2,0,1.2629076851808803e+22,0
0x3e41b269ccd55dd78a168aff7838c54117a1141e,4,4,3,1,1.261073554148641e+22,0
0x8945d780a933aa5b4af978bb9d9bd43315a76173,10,10,4,6,1.25827509002944e+22,0
0x03853b09108931c5c8ff9b1a7de689e7e76e7711,5,5,3,1,1.25e+22,1
0xa534eefc226bdb0d121014010a2493f7e705fbc8,8,8,5,1,1.25e+22,2
0x13647c69f95b50572e2454777aa4d42b22a94409,20,20,18,2,1.2499999999999997e+22,0
0x60819cab367546f9e1e7f2617fb33e8e4556cb4d,8,8,6,2,1.246994e+22,0
0x7379e6927ebece670cba86d31c9efb8cee11daed,5,5,5,0,1.2451146026262412e+22,0
0x6aaf68fd915e7b7ffe801af39e494ba10913c357,4,4,2,0,1.2433000000000002e+22,2
0xfc2684ea3e740d9f068e02dc51aa8ca334b01146,4,4,4,0,1.242e+22,0
0x35e869c89fbd7af51c5fc00a767c7cd67db27a3f,8,8,8,0,1.24e+22,0
0x6e70c39d396ecce2d26ede64b47860891310af4b,3,3,3,0,1.23769884e+22,0
0x4911c3b721ce31a597971f9a64a329daa4e48bed,11,11,11,0,1.2375e+22,0
0x35c2824bcde14c893d5a9a64a021057f6032e79d,11,11,11,0,1.2375e+22,0
0x4996273fca99ec49c7f08b5ed43770ff31395e45,11,11,11,0,1.2375e+22,0
0xb01947383f051bee3ea0dc67c8077b576f3904b2,9,9,8,1,1.235e+22,0
0xac3cf352d4a97a41d85a0c915ea8eccf38c71f3b,17,17,13,3,1.2325e+22,1
0xb4430096373a80a1b2cf5908e5aaff30f89e19d7,13,13,13,0,1.2261e+22,0
0x5dc33acebe012b34c125c9ed0c36a0a214fd3dca,13,13,13,0,1.2253e+22,0
0x35cd428fc0aaa6fb272206bbf693c6fb39e08943,14,14,13,1,1.225025e+22,0
0x63a0e4cb6c4c3f372bd21352a68b3fcd9790d4b8,1,1,1,0,1.225e+22,0
0x3f5ff2d0a7f8f90d9a5e3410d0a0b27c4f791332,14,14,13,1,1.225e+22,0
0x2ec7acef0ff3719cf104e349a0508b0af46264e0,14,14,14,0,1.225e+22,0
0x73848d2adfd8706534c6495dbe72cafc60c772da,14,14,13,1,1.225e+22,0
0x8538c42b4b23620756251ab2c81fc8b1751285ee,13,13,13,0,1.2249e+22,0
0xc90615e9a988835f8a2dd4b5f9038ead6770487a,13,13,13,0,1.2249e+22,0
0xd030e6d9c9d0951d7d0e902fb0f27caa66d65286,13,13,13,0,1.2248022766110854e+22,0
0x9e8eaaf4040dd8107f1cb802ea3f00d47f70bfb0,13,13,13,0,1.2245e+22,0
0x85e6a873b58e4a6e4a6db7d0c69f93c871028549,4,4,4,0,1.2245e+22,0
0x6ea4c4e9f0711e790a062b4f3fb694030c94cf13,13,13,13,0,1.2245e+22,0
0xf130c6d8a9cdb15cd4a6e9c53d5a4d72953bc4f6,13,13,13,0,1.2245e+22,0
0xa2958bf0d59dd3b0323ffa6eca27ab67eb8e5694,13,13,13,0,1.2245e+22,0
0xce2e9b97511a352ca931b51115c3ae77123f43cb,13,13,13,0,1.2241e+22,0
0xee68587766b07fc0735632842a1c5101e23a3945,13,13,13,0,1.2237e+22,0
0xb7db6415cc4a3c95dd822526c14468e77db4bbfe,13,13,13,0,1.2237e+22,0
0x9625c0a958ec0bed6275bf1267a2c6c82d58b8b7,13,13,13,0,1.2233e+22,0
0xe196933eda97d82f52fd26708939102f0de21665,13,13,13,0,1.2233e+22,0
0xaaf0b04ca7513da89d907af4fb2cc26b5a98fc06,13,13,13,0,1.2221e+22,0
0x5381ddf01be92199a21468c49cfe9b38904148f9,13,13,13,0,1.2213e+22,0
0x5f54a7477dd5512cd4d1c4d33bb9002cb1b2b8e8,13,13,13,0,1.2205e+22,0
0x6feef46ccb2ca1593f911323fe92ddaba5a392ce,13,13,13,0,1.2201e+22,0
0xc3e6755e6204d66688b76f3133a55088af3417df,13,13,13,0,1.2197e+22,0
0x6462cad3101fd0c84648a775a4ee27686c7036d1,13,13,13,0,1.2193e+22,0
0x96920079d702561785abfd8b658243bc7de75123,13,13,13,0,1.2181e+22,0
0xa5803ba000e990f4645f58291c7d606a640b5b09,13,13,13,0,1.2177e+22,0
0xc360da51a1ca3447edcbb14537ff590f86d77359,13,13,13,0,1.2177e+22,0
0x8943366e2848833b52e1ff248c67dffbdf9661ea,13,13,13,0,1.2173e+22,0
0x861f51a24b617c8fdc9d73745f5ba766cc5a1fe9,13,13,13,0,1.2169e+22,0
0xd05a1e12eb990490e4c3d612ed77c2d30fa6b4d9,13,13,13,0,1.2169e+22,0
0x740f4464a56abe0294067f890d32c599bb0ccf0d,13,13,13,0,1.2165e+22,0
0x590bd7f22c15c877919d5cf0e93a5620bb2b5a58,13,13,13,0,1.2161e+22,0
0xe61d948630fefbfa7e7c1ceb6a6b2c6693f7be47,13,13,13,0,1.2161e+22,0
0x92d9113c9ea4ead5df9cb2bbb521c21f6c54e4ad,13,13,13,0,1.2153e+22,0
0x8456cfdf82193beb3d1d96bebc3fd7f9d1b9f8d7,13,13,13,0,1.2153e+22,0
0x7b079281642e06eb7e7d2967bc342ed6334506aa,13,13,13,0,1.2153e+22,0
0xc85db15f40622efcbc2c8ee52c6f5c6266596330,13,13,13,0,1.2153e+22,0
0x796de821f34d7985df1faaad2e4ce03b7b84b6c1,13,13,13,0,1.2149e+22,0
0xeffb3684f20e1eaf0e5b8884cb133bab1b0cc626,13,13,13,0,1.2149e+22,0
0x660de6b1d5a9785f04ba96268d6c0eb7a631bed6,13,13,13,0,1.2149e+22,0
0x7eeeaf1c3e28f260a3158e6e86ec2952789a2eb9,13,13,13,0,1.2145e+22,0
0x56f78bcbaa57b075b849ad26b39af5fbcba8bf16,13,13,13,0,1.2141e+22,0
0x598200a5244e5e7f27333ee1c222989371ad827b,12,12,12,0,1.214e+22,0
0x22b99210a42dbd3e4ac09f8c9cd3ba8a12a3e2ca,12,12,12,0,1.214e+22,0
0x0a81587230e839bc2846fe61dbe3bf8361d71612,12,12,12,0,1.2138000000000002e+22,0
0x725e74173d296177497f4c36bd1e51f009f69af3,13,13,13,0,1.2133e+22,0
0xe2a84a27440685f916cd535a05849b44ac820f01,12,12,12,0,1.2130000000000002e+22,0
0x461d8b387e53cb7179c8a553e9c1999e423a917d,12,12,12,0,1.2128e+22,0
0x3b7336b6fb20ee9e8dc12cc909d0949f48162900,12,12,12,0,1.2126e+22,0
0x41602aadc350f661b706dc8724e90737f3f3ecf7,12,12,12,0,1.2126e+22,0
0xe6fb82bb3c105327db2f71ab573c192e80f65c25,13,13,12,1,1.2125e+22,0
0x46d303066059cd961e6a48e11877d81fc4364431,12,12,12,0,1.2124e+22,0
0x0929d4e094a47384d3039627ea362df3f28d96ec,12,12,12,0,1.212e+22,0
0x20be6188fb5ffc6c8bf8dc8d9e865b6ffcb9d1d0,12,12,12,0,1.2116e+22,0
0x356d755219f883de0c2e60e43e65ae4569d7b896,12,12,12,0,1.2106000000000002e+22,0
0x7024785b74ef8f732a0f94b36904fc79f4b870ff,12,12,12,0,1.2106000000000002e+22,0
0x18b6cb15ed77633608c0239b76313f6b5e182c0c,5,5,3,2,1.2053321379222496e+22,0
0xf59180aa708ce0f3181903ab16b8b40d87012ea8,6,6,6,0,1.2023325820151935e+22,0
0xbe13084cea1e3c8615f781b85b995c4d95947080,11,11,11,0,1.2020005268469546e+22,0
0x2de725818e427319ef0bc49dfa19bc2010ca424d,6,6,5,0,1.2004106084598506e+22,1
0x9eb3feaedccd9b364d5c316888b47ed21c9b48b3,6,6,2,1,1.2002649849439573e+22,3
0xe76f0bc0ce62f5aa13315f3ae844ddf1de9f7a3b,6,6,2,2,1.200100532100654e+22,2
0x75a4d98fc8ee9545527605eb33da8f52296d4c60,2,2,2,0,1.2e+22,0
0x4d53eb65bb3465a0f2aa76a1f194d7c2ca867f99,6,6,6,0,1.2e+22,0
0xfe5133eb8b5eae2cb9255f9081f390feb6b30cd1,6,6,6,0,1.2e+22,0
0x3753bfd6caaf014bf4cc05eb7fb4349eab90f406,6,6,6,0,1.2e+22,0
0xff32dc68e5ac8dd8783c0491b907409013e6c728,4,4,3,0,1.2e+22,1
0x138217746bd24765ada859ed9cf23182e456ca3d,4,4,4,0,1.1998782707146777e+22,0
0x407425cb78339f5cf3930e2cb26153dd7fd1f739,4,4,3,0,1.1996046383112526e+22,1
0x3a95815b23460b77a3eb689ffcaeb9b1e855156a,5,5,5,0,1.193927103e+22,0
0xb51d098c226a098774ee198eb8015e816817c0cb,14,14,12,2,1.1799247803065918e+22,0
0x439ba78176ecd4ff45fd82c2f601f19030e887af,7,7,7,0,1.174445989158572e+22,0
0x3e538089265672518d9509e91949500ecd2786ef,5,5,4,0,1.1742218283398354e+22,1
0xe8735d27895e5f207670e07a9371160cf6ed9e38,12,12,12,0,1.1718e+22,0
0x6a21f4bf7d14cd7f2af217431d8c84a8ca92bc50,12,12,12,0,1.1718e+22,0
0x7b48e3eef413cffc23589975d61addec626168d8,2,2,0,2,1.1714468207568565e+22,0
0xcc93ba13a7d488d2514e0012bb82cb9f05938295,11,11,6,5,1.1708449265937317e+22,0
0xe7019eb1bb835f3028a9795b51eb8c380c595331,8,8,6,2,1.17e+22,0
0x0a104d7876c1e8ecc33fd3cd23a0c552815e878c,11,11,11,0,1.1694e+22,0
0x40a7ec747750c616edd79b4678606ab638ab2653,11,11,11,0,1.169e+22,0
0x2165ecc0c8c9d1efd33ce20017c0f811ad9d820c,11,11,11,0,1.169e+22,0
0x238fbe42ce7769f80e5d18d795b9e68ceaa6365e,11,11,11,0,1.1685e+22,0
0x2a26c459413bc498959d269ff15a2ff4c451b6b9,11,11,11,0,1.1684e+22,0
0x0293ed4e715200549ad47e0abfb4df209608084f,11,11,11,0,1.1684e+22,0
0x0713613d4aac9f674a37724d20646759c2fd465d,11,11,11,0,1.1683e+22,0
0x28732605fbab2b5a19e3ceeb5f1ee248103a4195,11,11,11,0,1.1683e+22,0
0x1832b6c9ccfc0fc0f685acad7392e3d791be655d,11,11,11,0,1.1682e+22,0
0x1e11136a206946842864fe0df0b44b0174564369,11,11,11,0,1.1681e+22,0
0xd8a5299a3c31497ddb7efe3e80e8eda2f1883e03,12,12,12,0,1.1679e+22,0
0x64a5c1a76ad070f8f475c1ce0e7fca24e1964da5,3,3,3,0,1.1665074211640589e+22,0
0x46f440d3d4e6466034b2a5034fc501ac0a31bf29,8,8,8,0,1.1655895435646343e+22,0
0x68a63825c61c341b2cb361ebb6b9c5632807036b,12,12,12,0,1.1622e+22,0
0xaf2d31847216c39fc4ef453011e99d12ff210df5,12,12,12,0,1.1622e+22,0
0x96f54c46ccb45b7d4d348d0c62b4cc8262937540,12,12,12,0,1.1622e+22,0
0x91fceb63261d4e818527eb4cf3f4c80c61bfdbdb,12,12,12,0,1.1619e+22,0
0xc4021ea448dab1691fe740b16837c48b38fb8a34,12,12,12,0,1.1619e+22,0
0x93e05619126b0e12f67c84308233c584fb7bac9e,12,12,12,0,1.161e+22,0
0xa731f229b9d10fb54e5b68fdf859a7f75e29c61a,12,12,12,0,1.161e+22,0
0x78e462cf197e9337f37b514977b4ac0469ac2f03,3,3,2,0,1.1609800840851617e+22,1
0x587bace9a30834c156c8b8f866b4a740fb90d465,12,12,12,0,1.1604e+22,0
0xc4db6848ccc39e567797acef5d28dd1561ea746d,12,12,12,0,1.1601e+22,0
0x2297cc31bd61901899d0ca97774b7257381c6aca,4,4,4,0,1.160009466131762e+22,0
0xb71e112cec816e2436760a2ea24bf9277fb42964,12,12,12,0,1.1595e+22,0
0x80e3956ca71293e3ec1330f484060ff0672d8a48,12,12,12,0,1.1592e+22,0
0x837e827a9c6f82f2dfb35045e21c823aea97e04c,12,12,12,0,1.1592e+22,0
0xfeaa0f8486abe51f09c3992fbfe85e9bc3c9eff8,12,12,12,0,1.1592e+22,0
0xe43f673365f53feb7fb3d1be7bd53007108ddef0,12,12,12,0,1.1586e+22,0
0xaa3ef76ca95100dc14795c3c81373edb97526451,12,12,12,0,1.158e+22,0
0xa5e4bd603abb04686e9db87765a1ca8f2d24b97a,12,12,12,0,1.1577e+22,0
0xf872a14a4df2585ff66f750fc96276dd8663670e,12,12,12,0,1.1577e+22,0
0xaec33540b219259716d556464d88bb6e3e6bb91f,12,12,12,0,1.1571e+22,0
0x614a1a4415b9dab71dcf08db453ce6b01910460f,12,12,12,0,1.1571e+22,0
0x71284c2b52aa9b833b806074875928de7f72ce79,12,12,12,0,1.1568e+22,0
0x978d8c34c31359393e69124307128f156dbb2d64,12,12,12,0,1.1568e+22,0
0x4facb92e4eba1b7c3f6889ed1afe55adcaf57f68,12,12,12,0,1.1565e+22,0
0xdeded5579db63685c35f7aa955889fab054e153f,12,12,12,0,1.1562e+22,0
0xee1f6ec2444da69893f2542eb09fdba9323cff4e,12,12,12,0,1.1562e+22,0
0xa13c65a6df9dae09797c9c2beb07d78d0068c4e2,12,12,12,0,1.1562e+22,0
0xbfed98587c8aa0835af2bcbbefe5dd17c3f13afd,12,12,12,0,1.1559e+22,0
0xbed91d1d7185c1489f9627b607ddd535521da000,12,12,12,0,1.1559e+22,0
0x64729472868ce70fd9fa4b7683a771b109f58186,12,12,12,0,1.1559e+22,0
0xabe6054ce00d1a41957971fe08e7f2826e3a5cbf,12,12,12,0,1.1556e+22,0
0xf4489e31f7eed38a06d6958111ce8c1a162cb196,12,12,12,0,1.1556e+22,0
0xa3503686e1d9694c4601c8947355b18783b65204,12,12,12,0,1.1553e+22,0
0x2a6612febb2cf5942b9f664e54657a2b40488dfa,4,4,4,0,1.153854432081311e+22,0
0x37b3805388479f7b47940b8c190c9e32efd82fb5,2,2,2,0,1.1502005526478906e+22,0
0xdd33cec86ace157af44283cdc88daa5227a16b7e,2,2,0,2,1.15e+22,0
0x065748e855d39e44aa8491218fc33dbdff5b552f,2,2,0,2,1.15e+22,0
0x87a427c0a3508705f7f7d0c8b90e270f4f3d8268,2,2,2,0,1.15e+22,0
0xb866aa588bad57fdb616e773741e3ceadaa082f3,4,4,4,0,1.147518600194304e+22,0
0x1408f3a93df77f912b5c3ff2aabace9ccfe6dd58,9,9,9,0,1.1475e+22,0
0x85dfca750f8c7361b84fe02cc421c132f83b6a43,13,13,13,0,1.1469457632125692e+22,0
